,host_response_rate,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
23195,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23196,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23197,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23198,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.77
23199,1.0,3.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23200,1.0,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.83,4.83,4.67,5.0,5.0,4.67,4.83,1.4
23201,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23202,0.9,2.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23203,1.0,1.0,2.0,2.0,15.0,15.0,2.0,15.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.94
23204,0.9,3.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23205,1.0,1.6,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23206,1.0,2.0,2.0,2.0,1000.0,1000.0,2.0,1000.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23207,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.67,5.0,4.9,4.8,3.0
23208,0.99,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23209,1.0,1.0,1.6,5.0,180.0,180.0,5.0,180.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23210,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.33,4.67,4.67,4.9,5.0,4.67,4.8,2.81
23211,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,2.81
23212,1.0,1.6,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23213,1.0,2.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.56,4.56,4.78,4.9,4.56,4.56,4.8,1.4
23214,1.0,1.6,2.0,1.9,1125.0,1125.0,1.8,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23215,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23216,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,2.65
23217,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23218,1.0,2.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23219,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23220,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.91
23221,1.0,1.6,1.0,3.0,1125.0,1125.0,1.1,1125.0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,2.65
23222,0.86,1.0,1.0,1.0,35.0,35.0,1.0,35.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23223,1.0,1.0,1.0,1.0,30.0,30.0,1.0,30.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23224,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.67
23225,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23226,1.0,3.0,1.0,4.0,365.0,365.0,1.1,365.0,4.5,4.83,4.83,4.9,4.5,5.0,4.5,1.4
23227,0.9,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23228,0.9,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,4.75,5.0,5.0,5.0,3.64
23229,1.0,2.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.67,5.0,5.0,4.9,4.67,4.67,4.67,2.81
23230,1.0,1.0,1.0,1.9,60.0,1125.0,3.7,641.1,5.0,5.0,5.0,5.0,5.0,4.9,4.5,1.67
23231,1.0,1.0,1.0,1.0,30.0,30.0,1.0,30.0,5.0,4.75,5.0,4.75,5.0,4.75,4.75,3.75
23232,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23233,1.0,1.6,2.0,1.9,1125.0,1125.0,5.3,1125.0,5.0,4.89,4.89,4.89,5.0,5.0,4.78,1.4
23234,0.99,1.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
23235,0.95,2.0,1.6,6.0,1125.0,1125.0,1.8,1125.0,4.75,5.0,5.0,4.75,5.0,4.75,4.75,3.75
23236,0.9,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23237,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.71
23238,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23239,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23240,1.0,2.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23241,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
23242,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,1.0
23243,1.0,3.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23244,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.5,4.9,5.0,4.5,5.0,4.5,4.5,1.82
23245,0.9,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23246,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23247,0.85,1.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23248,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23249,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23250,1.0,1.6,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23251,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
23252,0.99,3.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,1.4
23253,1.0,1.6,1.0,3.0,1125.0,1125.0,1.6,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23254,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,2.0
23255,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,3.0
23256,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,1.4
23257,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23258,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23259,1.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23260,0.9,1.0,2.0,2.0,27.0,27.0,2.0,27.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23261,1.0,2.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.33,5.0,4.8,5.0,5.0,4.67,5.0,3.0
23262,1.0,1.0,1.0,1.0,365.0,1125.0,1.0,498.6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23263,0.89,1.6,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23264,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23265,1.0,1.0,1.0,1.0,365.0,1125.0,1.0,498.6,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1.0
23266,0.97,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.5,5.0,4.5,4.5,5.0,4.5,5.0,2.0
23267,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23268,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23269,1.0,3.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23270,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23271,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23272,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23273,0.93,3.0,1.0,1.0,365.0,365.0,1.0,365.0,4.8,4.9,4.8,5.0,5.0,5.0,5.0,1.0
23274,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23275,1.0,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23276,0.88,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23277,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23278,1.0,2.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23279,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23280,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.8,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23281,1.0,1.0,3.0,3.0,90.0,90.0,3.0,90.0,5.0,4.9,5.0,4.9,5.0,5.0,5.0,2.0
23282,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23283,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,5.0,4.9,4.9,4.8,1.0
23284,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23285,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,2.0
23286,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,5.0,4.9,5.0,4.8,1.0
23287,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23288,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
23289,0.98,1.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23290,0.9,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23291,1.0,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23292,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,5.0,4.8,2.0
23293,0.88,1.6,1.0,1.0,365.0,365.0,1.0,365.0,5.0,4.9,4.8,5.0,5.0,5.0,4.8,1.0
23294,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.5,4.8,2.0
23295,1.0,1.0,1.0,3.0,7.0,1125.0,2.0,896.7,5.0,5.0,5.0,5.0,5.0,4.67,5.0,3.0
23296,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23297,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.8,5.0,4.8,5.0,4.9,5.0,5.0,1.0
23298,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23299,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.5,4.8,2.0
23300,0.9,1.6,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23301,1.0,2.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23302,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,1.0
23303,1.0,1.0,3.0,4.0,90.0,90.0,4.0,90.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23304,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23305,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23306,0.85,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23307,0.94,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23308,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23309,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23310,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,4.8,5.0,4.8,4.9,5.0,4.9,4.8,1.0
23311,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23312,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23313,1.0,2.0,3.0,3.0,365.0,365.0,3.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23314,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23315,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.91
23316,1.0,3.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23317,1.0,1.0,1.0,2.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,5.0,4.8,1.0
23318,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23319,1.0,1.6,1.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23320,0.9,1.0,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23321,1.0,1.0,3.0,3.0,365.0,365.0,3.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23322,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23323,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23324,0.93,2.0,2.0,2.0,90.0,90.0,2.0,90.0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,1.0
23325,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23326,1.0,3.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23327,1.0,2.0,3.0,3.0,365.0,365.0,3.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23328,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23329,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,4.5,5.0,4.5,4.5,2.0
23330,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.8,5.0,5.0,4.9,5.0,5.0,5.0,1.0
23331,1.0,2.0,3.0,3.0,365.0,365.0,3.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23332,0.97,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
23333,1.0,2.0,3.0,3.0,365.0,365.0,3.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23334,1.0,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23335,1.0,3.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23336,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,5.0,5.0,4.9,5.0,4.8,1.0
23337,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23338,1.0,2.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.86,4.86,5.0,4.86,5.0,4.71,4.86,1.4
23339,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,4.8,5.0,4.9,5.0,5.0,1.0
23340,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,5.0,4.8,1.0
23341,0.9,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23342,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23343,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23344,1.0,3.0,1.0,1.0,7.0,7.0,1.0,7.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23345,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23346,1.0,1.6,1.0,3.0,365.0,365.0,1.1,365.0,5.0,4.9,4.8,4.9,5.0,5.0,5.0,1.0
23347,0.88,1.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,3.0
23348,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.9,4.8,1.0
23349,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23350,1.0,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23351,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23352,1.0,2.0,1.0,4.0,365.0,365.0,3.0,365.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,1.4
23353,1.0,2.0,1.0,1.0,90.0,90.0,1.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23354,1.0,3.0,1.0,4.0,365.0,365.0,3.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.4
23355,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,3.0
23356,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23357,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23358,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
23359,1.0,1.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
23360,1.0,3.0,1.0,1.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,2.0
23361,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23362,1.0,2.0,2.0,4.0,1125.0,1125.0,3.6,1125.0,4.5,4.9,5.0,4.75,4.75,4.5,4.5,4.0
23363,1.0,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.33,5.0,5.0,5.0,5.0,4.67,4.8,3.0
23364,1.0,3.0,1.0,3.0,1125.0,1125.0,1.1,1125.0,4.67,4.67,4.67,5.0,5.0,5.0,4.67,3.0
23365,1.0,2.0,1.0,3.0,365.0,365.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,2.0
23366,1.0,1.0,1.0,4.0,365.0,365.0,1.5,365.0,4.8,4.9,4.8,4.9,4.9,4.5,4.8,4.0
23367,0.97,2.0,1.0,1.0,365.0,365.0,1.0,365.0,4.8,4.9,5.0,5.0,5.0,5.0,4.8,4.0
23368,1.0,1.6,1.6,1.9,365.0,365.0,1.8,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23369,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
23370,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23371,1.0,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23372,1.0,2.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23373,1.0,1.0,1.6,5.0,10.0,10.0,5.0,10.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23374,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,2.0
23375,0.88,2.0,2.0,2.0,90.0,90.0,2.0,90.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23376,1.0,3.0,1.0,1.0,30.0,30.0,1.0,30.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23377,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.8,4.9,4.8,5.0,5.0,5.0,4.8,1.0
23378,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,5.0,4.8,1.0
23379,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,1.0
23380,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,1.4
23381,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.5,5.0,5.0,4.5,5.0,4.5,5.0,2.0
23382,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.9,4.8,5.0,4.9,5.0,5.0,1.0
23383,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23384,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.5,4.8,2.0
23385,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23386,0.93,1.0,1.0,1.0,365.0,365.0,1.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23387,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23388,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
23389,0.9,2.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23390,1.0,1.6,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.5,4.9,4.5,5.0,5.0,5.0,5.0,2.0
23391,1.0,1.0,3.0,3.0,365.0,365.0,3.0,365.0,5.0,4.9,5.0,5.0,5.0,4.5,4.8,2.0
23392,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,1.0
23393,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
23394,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,1.0
23395,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
